time_s,shoulder_pan.pos,shoulder_lift.pos,elbow_flex.pos,wrist_flex.pos,wrist_roll.pos,gripper.pos,eflesh_on_motor.m0.bx,eflesh_on_motor.m0.by,eflesh_on_motor.m0.bz,eflesh_on_motor.m1.bx,eflesh_on_motor.m1.by,eflesh_on_motor.m1.bz,eflesh_on_motor.m2.bx,eflesh_on_motor.m2.by,eflesh_on_motor.m2.bz,eflesh_on_motor.m3.bx,eflesh_on_motor.m3.by,eflesh_on_motor.m3.bz,eflesh_on_motor.m4.bx,eflesh_on_motor.m4.by,eflesh_on_motor.m4.bz,eflesh_not_motor.m0.bx,eflesh_not_motor.m0.by,eflesh_not_motor.m0.bz,eflesh_not_motor.m1.bx,eflesh_not_motor.m1.by,eflesh_not_motor.m1.bz,eflesh_not_motor.m2.bx,eflesh_not_motor.m2.by,eflesh_not_motor.m2.bz,eflesh_not_motor.m3.bx,eflesh_not_motor.m3.by,eflesh_not_motor.m3.bz,eflesh_not_motor.m4.bx,eflesh_not_motor.m4.by,eflesh_not_motor.m4.bz,policy_cmd.shoulder_pan.pos,policy_cmd.shoulder_lift.pos,policy_cmd.elbow_flex.pos,policy_cmd.wrist_flex.pos,policy_cmd.wrist_roll.pos,policy_cmd.gripper.pos,sent_cmd.shoulder_pan.pos,sent_cmd.shoulder_lift.pos,sent_cmd.elbow_flex.pos,sent_cmd.wrist_flex.pos,sent_cmd.wrist_roll.pos,sent_cmd.gripper.pos,eflesh_on_motor_total,eflesh_not_motor_total,eflesh_combined_total,eflesh_asymmetry
9.098166755997227,21.809488782640685,18.649789029535867,15.343443354148079,38.62696443341605,39.046626725709814,80.4476629361422,393.74365234375,235.34326171875,685.8089599609375,-361.2978515625,-516.7680053710938,-48.7080078125,-1023.88818359375,-30.33544921875,-777.41943359375,-290.015625,-164.25732421875,-277.233642578125,-233.9521484375,-15.07208251953125,992.6259765625,-418.32000732421875,-398.8316650390625,-112.75259399414062,-27.646484375,-648.3359375,-1095.3116455078125,-234.57589721679688,-144.5771484375,-59.395751953125,796.991943359375,116.4462890625,1029.487548828125,-87.7890625,-311.18408203125,-43.753662109375,21.647520065307617,18.848468780517578,11.94049072265625,37.69477844238281,39.427146911621094,80.30021667480469,21.647520065307617,18.848468780517578,11.94049072265625,37.69477844238281,39.427146911621094,80.30021667480469,4196.907724079203,3777.27554185384,7974.183265933043,419.63218222536307
9.134330863998912,21.735932328061793,19.15611814345992,15.165031222123119,38.62696443341605,39.098723625944274,80.4476629361422,391.343505859375,232.943359375,685.8089599609375,-363.697265625,-516.7680053710938,-60.32373046875,-1026.288330078125,-27.93505859375,-781.29150390625,-294.8154296875,-161.85693359375,-273.36181640625,-233.9521484375,-15.07208251953125,1004.2421875,-413.52001953125,-398.8316650390625,-112.75259399414062,-30.0458984375,-650.7359619140625,-1106.9276123046875,-239.37588500976562,-154.1767578125,-63.267578125,799.3919677734375,126.0458984375,1033.359375,-73.3896484375,-311.18408203125,-36.0096435546875,21.683130264282227,19.131214141845703,11.619770050048828,37.631614685058594,39.38394546508789,80.25138854980469,21.683130264282227,19.131214141845703,11.619770050048828,37.631614685058594,39.38394546508789,80.25138854980469,4212.838246091229,3795.811157655207,8008.649403746436,417.02708843602204
9.168253845000436,21.735932328061793,19.409282700421954,14.98661909009813,38.62696443341605,39.15082052617868,80.4476629361422,396.1435546875,235.34326171875,693.5528564453125,-354.09765625,-519.16796875,-56.4521484375,-1021.48828125,-30.33544921875,-785.16357421875,-290.015625,-159.45703125,-269.48974609375,-229.1513671875,-17.472076416015625,1008.1142578125,-415.9200134277344,-391.631591796875,-112.75259399414062,-32.4462890625,-648.3359375,-1091.4395751953125,-234.57589721679688,-146.9775390625,-63.267578125,794.5919799804688,116.4462890625,1041.103515625,-75.7890625,-308.7840576171875,-36.0096435546875,21.565048217773438,19.581256866455078,11.275337219238281,37.61553955078125,39.33013916015625,80.24711608886719,21.565048217773438,19.581256866455078,11.275337219238281,37.61553955078125,39.33013916015625,80.24711608886719,4213.139104440535,3770.987222434745,7984.126326875281,442.1518820057904
9.20591082899773,21.735932328061793,19.578059071729953,14.719000892060663,38.62696443341605,39.15082052617868,80.4476629361422,398.543701171875,237.74365234375,701.2967529296875,-351.697265625,-511.968017578125,-56.4521484375,-1026.288330078125,-25.53515625,-781.29150390625,-294.8154296875,-169.05712890625,-277.233642578125,-238.751953125,-12.67205810546875,1004.2421875,-413.52001953125,-398.8316650390625,-112.75259399414062,-27.646484375,-650.7359619140625,-1103.0555419921875,-234.57589721679688,-149.376953125,-63.267578125,799.3919677734375,121.24609375,1033.359375,-78.189453125,-313.58404541015625,-28.265655517578125,21.47085952758789,19.999309539794922,11.023197174072266,37.499778747558594,39.38233947753906,80.23989868164062,21.47085952758789,19.999309539794922,11.023197174072266,37.499778747558594,39.38233947753906,80.23989868164062,4225.612762095003,3788.1762459785778,8013.789008073581,437.4365161164251
9.236505307999323,21.735932328061793,20.0,14.362176628010715,38.46153846153845,39.15082052617868,80.4476629361422,396.1435546875,242.54345703125,689.6807861328125,-349.2978515625,-511.968017578125,-52.580078125,-1023.88818359375,-32.7353515625,-777.41943359375,-292.41552734375,-159.45703125,-273.36181640625,-233.9521484375,-17.472076416015625,1000.3701171875,-418.32000732421875,-398.8316650390625,-105.00860595703125,-30.0458984375,-650.7359619140625,-1103.0555419921875,-234.57589721679688,-142.1767578125,-63.267578125,799.3919677734375,111.646484375,1041.103515625,-78.189453125,-311.18408203125,-36.0096435546875,21.535465240478516,20.367183685302734,10.326576232910156,37.52734375,39.43226623535156,80.23870849609375,21.535465240478516,20.367183685302734,10.326576232910156,37.52734375,39.43226623535156,80.23870849609375,4197.910871666048,3790.2043814028775,7988.115253068925,407.70649026317005
9.266379679000238,21.735932328061793,20.33755274261604,13.91614629794826,38.37882547559968,39.15082052617868,80.4476629361422,388.943603515625,247.34326171875,689.6807861328125,-356.4970703125,-514.3679809570312,-37.091796875,-1028.688232421875,-30.33544921875,-792.90771484375,-294.8154296875,-159.45703125,-273.36181640625,-229.1513671875,-17.472076416015625,1004.2421875,-411.1199951171875,-408.431640625,-108.880615234375,-20.4462890625,-653.135986328125,-1114.6715087890625,-234.57589721679688,-139.77734375,-51.651611328125,801.7919921875,123.646484375,1033.359375,-80.5888671875,-311.18408203125,-32.137664794921875,21.388900756835938,20.468379974365234,10.489727020263672,37.44895935058594,39.36647033691406,80.25497436523438,21.388900756835938,20.468379974365234,10.489727020263672,37.44895935058594,39.36647033691406,80.25497436523438,4218.336773024019,3796.4711210720757,8014.807894096095,421.86565195194316
9.298142424999241,21.735932328061793,20.843881856540094,13.559322033898312,38.296112489660885,39.15082052617868,80.4476629361422,400.943603515625,244.943359375,693.5528564453125,-344.4970703125,-511.968017578125,-33.2197265625,-1028.688232421875,-35.13525390625,-785.16357421875,-297.215576171875,-149.85693359375,-277.233642578125,-224.3515625,-15.07208251953125,1004.2421875,-411.1199951171875,-406.0316162109375,-101.1365966796875,-25.24609375,-657.9359130859375,-1114.6715087890625,-239.37588500976562,-149.376953125,-59.395751953125,801.7919921875,123.646484375,1029.487548828125,-80.5888671875,-313.58404541015625,-28.265655517578125,21.362730026245117,20.601566314697266,10.250308990478516,37.45760726928711,39.393821716308594,80.25132751464844,21.362730026245117,20.601566314697266,10.250308990478516,37.45760726928711,39.393821716308594,80.25132751464844,4212.559830281573,3805.292178114284,8017.852008395857,407.26765216728927
9.330874694998784,21.58881941890401,21.265822784810126,13.380909901873324,38.296112489660885,39.20291742641314,80.4476629361422,393.74365234375,244.943359375,693.5528564453125,-346.8974609375,-516.7680053710938,-33.2197265625,-1031.08837890625,-27.93505859375,-789.03564453125,-299.615478515625,-149.85693359375,-277.233642578125,-229.1513671875,-15.07208251953125,1004.2421875,-406.32000732421875,-406.0316162109375,-108.880615234375,-22.8466796875,-657.9359130859375,-1118.5435791015625,-241.77590942382812,-149.376953125,-47.779541015625,801.7919921875,128.4462890625,1029.487548828125,-70.9892578125,-318.3840637207031,-20.52166748046875,21.23686981201172,21.005619049072266,10.026020050048828,37.36968994140625,39.39158630371094,80.22837829589844,21.23686981201172,21.005619049072266,10.026020050048828,37.36968994140625,39.39158630371094,80.22837829589844,4221.241900199983,3808.76850869472,8030.010408894703,412.4733915052634
9.367797391998465,21.515262964325103,21.265822784810126,13.291703835860844,38.296112489660885,39.20291742641314,80.4476629361422,391.343505859375,247.34326171875,685.8089599609375,-339.697265625,-507.1679992675781,-40.9638671875,-1021.48828125,-35.13525390625,-777.41943359375,-292.41552734375,-147.45703125,-273.36181640625,-217.1513671875,-12.67205810546875,988.75390625,-406.32000732421875,-408.431640625,-105.00860595703125,-37.24609375,-657.9359130859375,-1110.7994384765625,-234.57589721679688,-146.9775390625,-51.651611328125,799.3919677734375,116.4462890625,1037.2314453125,-87.7890625,-313.58404541015625,-20.52166748046875,21.208415985107422,21.150257110595703,9.839824676513672,37.332252502441406,39.33488082885742,80.24948120117188,21.208415985107422,21.150257110595703,9.839824676513672,37.332252502441406,39.33488082885742,80.24948120117188,4162.377625855692,3799.7584107481057,7962.136036603797,362.6192151075861
9.395349529000669,21.368150055167348,21.43459915611814,13.113291703835856,38.296112489660885,39.20291742641314,80.4476629361422,391.343505859375,249.74365234375,685.8089599609375,-344.4970703125,-509.5679931640625,-25.47607421875,-1023.88818359375,-27.93505859375,-785.16357421875,-292.41552734375,-147.45703125,-269.48974609375,-229.1513671875,-17.472076416015625,996.498046875,-406.32000732421875,-410.8316650390625,-105.00860595703125,-32.4462890625,-660.3359375,-1110.7994384765625,-239.37588500976562,-144.5771484375,-47.779541015625,799.3919677734375,118.8466796875,1033.359375,-82.9892578125,-315.98406982421875,-20.52166748046875,21.05646514892578,21.41634750366211,9.627960205078125,37.276851654052734,39.34709930419922,80.23860168457031,21.05646514892578,21.41634750366211,9.627960205078125,37.276851654052734,39.34709930419922,80.23860168457031,4181.140096456025,3802.8551383327986,7983.995234788824,378.2849581232267
9.431654444000742,21.294593600588456,21.68776371308016,12.845673505798388,38.296112489660885,39.20291742641314,80.4476629361422,396.1435546875,252.1435546875,697.4249267578125,-334.8974609375,-514.3679809570312,-29.34814453125,-1026.288330078125,-35.13525390625,-785.16357421875,-297.215576171875,-137.85693359375,-277.233642578125,-212.3515625,-12.67205810546875,1004.2421875,-408.7200012207031,-413.231689453125,-105.00860595703125,-30.0458984375,-657.9359130859375,-1114.6715087890625,-239.37588500976562,-146.9775390625,-51.651611328125,804.1919555664062,126.0458984375,1041.103515625,-80.5888671875,-315.98406982421875,-16.649658203125,21.08685302734375,21.550716400146484,9.332500457763672,37.24238204956055,39.36550521850586,80.30282592773438,21.08685302734375,21.550716400146484,9.332500457763672,37.24238204956055,39.36550521850586,80.30282592773438,4203.640323916572,3819.022231055113,8022.662554971685,384.618092861459
9.468603190998692,21.221037146009564,21.856540084388172,12.48884924174844,38.296112489660885,39.20291742641314,80.4476629361422,393.74365234375,252.1435546875,693.5528564453125,-344.4970703125,-511.968017578125,-29.34814453125,-1028.688232421875,-32.7353515625,-789.03564453125,-297.215576171875,-147.45703125,-269.48974609375,-219.5517578125,-15.07208251953125,1004.2421875,-411.1199951171875,-413.231689453125,-105.00860595703125,-22.8466796875,-660.3359375,-1118.5435791015625,-239.37588500976562,-146.9775390625,-51.651611328125,801.7919921875,123.646484375,1033.359375,-75.7890625,-315.98406982421875,-24.393646240234375,21.028409957885742,21.802486419677734,9.249008178710938,37.199134826660156,39.3452033996582,80.24552917480469,21.028409957885742,21.802486419677734,9.249008178710938,37.199134826660156,39.3452033996582,80.24552917480469,4206.589115223598,3816.6430874775792,8023.232202701178,389.9460277460189
9.499395462000393,21.221037146009564,22.109704641350206,12.221231043710972,38.21339950372209,39.20291742641314,80.4476629361422,398.543701171875,247.34326171875,689.6807861328125,-337.2978515625,-516.7680053710938,-17.73193359375,-1026.288330078125,-37.53515625,-785.16357421875,-297.215576171875,-145.05712890625,-269.48974609375,-221.9521484375,-15.07208251953125,1004.2421875,-406.32000732421875,-408.431640625,-101.1365966796875,-27.646484375,-662.7359619140625,-1118.5435791015625,-241.77590942382812,-139.77734375,-63.267578125,799.3919677734375,111.646484375,1029.487548828125,-82.9892578125,-315.98406982421875,-24.393646240234375,20.888315200805664,21.901599884033203,9.171207427978516,37.1745491027832,39.24604034423828,80.28498840332031,20.888315200805664,21.901599884033203,9.171207427978516,37.1745491027832,39.24604034423828,80.28498840332031,4199.370629901579,3807.5002633290665,8006.870893230645,391.8703665725129
9.538302475997625,21.221037146009564,22.362869198312225,11.953612845673518,37.96526054590569,39.20291742641314,80.4476629361422,391.343505859375,252.1435546875,689.6807861328125,-332.4970703125,-514.3679809570312,-21.60400390625,-1023.88818359375,-32.7353515625,-800.6513671875,-292.41552734375,-142.6572265625,-269.48974609375,-224.3515625,-15.07208251953125,1004.2421875,-411.1199951171875,-415.631591796875,-105.00860595703125,-25.24609375,-660.3359375,-1130.1595458984375,-239.37588500976562,-146.9775390625,-51.651611328125,804.1919555664062,123.646484375,1037.2314453125,-80.5888671875,-320.7840576171875,-20.52166748046875,20.946598052978516,22.236125946044922,8.880298614501953,37.114906311035156,39.37256622314453,80.28559875488281,20.946598052978516,22.236125946044922,8.880298614501953,37.114906311035156,39.37256622314453,80.28559875488281,4196.712994390759,3838.417024594013,8035.1300189847725,358.29596979674625
9.569621365997591,21.14748069143066,22.447257383966246,11.953612845673518,37.96526054590569,39.20291742641314,80.4476629361422,393.74365234375,254.54345703125,693.5528564453125,-334.8974609375,-509.5679931640625,-25.47607421875,-1021.48828125,-30.33544921875,-789.03564453125,-297.215576171875,-142.6572265625,-269.48974609375,-217.1513671875,-17.472076416015625,996.498046875,-401.52001953125,-420.431640625,-101.1365966796875,-25.24609375,-667.5360107421875,-1137.9034423828125,-244.1759033203125,-142.1767578125,-47.779541015625,804.1919555664062,126.0458984375,1033.359375,-87.7890625,-320.7840576171875,-12.77764892578125,20.806018829345703,22.473194122314453,8.705066680908203,37.03295135498047,39.31782531738281,80.32398986816406,20.806018829345703,22.473194122314453,8.705066680908203,37.03295135498047,39.31782531738281,80.32398986816406,4184.402788120353,3844.4401863716266,8028.8429744919795,339.96260174872623
9.602049958997668,21.000367782272903,22.784810126582286,11.86440677966101,37.88254755996692,39.20291742641314,80.4476629361422,396.1435546875,244.943359375,689.6807861328125,-330.09765625,-514.3679809570312,-21.60400390625,-1026.288330078125,-37.53515625,-785.16357421875,-297.215576171875,-145.05712890625,-269.48974609375,-214.751953125,-15.07208251953125,1004.2421875,-401.52001953125,-418.0316162109375,-97.26458740234375,-25.24609375,-672.3359375,-1141.7755126953125,-246.57589721679688,-146.9775390625,-47.779541015625,804.1919555664062,121.24609375,1033.359375,-80.5888671875,-323.18408203125,-16.649658203125,20.765775680541992,22.688289642333984,8.512805938720703,37.023128509521484,39.31488037109375,80.28661346435547,20.765775680541992,22.688289642333984,8.512805938720703,37.023128509521484,39.31488037109375,80.28661346435547,4190.187241090154,3852.511224417057,8042.698465507211,337.67601667309737
9.635800700998516,20.853254873115105,23.122362869198312,11.596788581623542,37.799834574028125,39.20291742641314,80.4476629361422,396.1435546875,249.74365234375,689.6807861328125,-337.2978515625,-509.5679931640625,-29.34814453125,-1021.48828125,-37.53515625,-796.779296875,-292.41552734375,-149.85693359375,-281.105712890625,-217.1513671875,-15.07208251953125,1000.3701171875,-401.52001953125,-415.631591796875,-105.00860595703125,-22.8466796875,-674.7359619140625,-1137.9034423828125,-241.77590942382812,-146.9775390625,-47.779541015625,799.3919677734375,133.24609375,1025.615478515625,-78.189453125,-320.7840576171875,2.710357666015625,20.614280700683594,22.862781524658203,8.587867736816406,36.91687774658203,39.30427551269531,80.26011657714844,20.614280700683594,22.862781524658203,8.587867736816406,36.91687774658203,39.30427551269531,80.26011657714844,4197.665769684376,3834.7691114733802,8032.4348811577565,362.8966582109956
9.673328212000342,20.779698418536213,23.375527426160332,11.418376449598583,37.799834574028125,39.20291742641314,80.4476629361422,398.543701171875,252.1435546875,689.6807861328125,-332.4970703125,-514.3679809570312,-25.47607421875,-1023.88818359375,-27.93505859375,-796.779296875,-297.215576171875,-145.05712890625,-277.233642578125,-214.751953125,-15.07208251953125,996.498046875,-401.52001953125,-418.0316162109375,-108.880615234375,-20.4462890625,-669.9359130859375,-1130.1595458984375,-236.97589111328125,-144.5771484375,-51.651611328125,806.5919799804688,126.0458984375,1037.2314453125,-85.3896484375,-320.7840576171875,-8.905670166015625,20.613466262817383,22.957195281982422,8.455883026123047,36.873085021972656,39.28676223754883,80.26010131835938,20.613466262817383,22.957195281982422,8.455883026123047,36.873085021972656,39.28676223754883,80.26010131835938,4197.238254392422,3838.1344637785664,8035.372718170989,359.10379061385584
