time_s,unix_time,act_gripper_command,sent_gripper_command,gripper_position,current_raw,abs_current_raw,system_armed,contact_detected,contact_position,post_contact_closure,safe_boundary_position,current_relief,position_limit_active
8.809619584000757,1788438011.2989533,94.46054077148438,94.46054077148438,94.85570890840653,1.0,1.0,1,0,,0.0,,0,0
8.844030375999864,1788438011.333364,94.63908386230469,94.63908386230469,94.79297365119197,0.0,0.0,1,0,,0.0,,0,0
8.875837937001052,1788438011.3651717,94.676513671875,94.676513671875,94.73023839397742,0.0,0.0,1,0,,0.0,,0,0
8.910703367000679,1788438011.400037,94.55471801757812,94.55471801757812,94.73023839397742,0.0,0.0,1,0,,0.0,,0,0
8.988740750999568,1788438011.4780743,95.83457946777344,95.83457946777344,94.73023839397742,1.0,1.0,1,0,,0.0,,0,0
9.003054101000089,1788438011.4923878,95.89165496826172,95.89165496826172,94.73023839397742,0.0,0.0,1,0,,0.0,,0,0
9.041852660000586,1788438011.531186,95.67753601074219,95.67753601074219,94.79297365119197,3.0,3.0,1,0,,0.0,,0,0
9.069853033000982,1788438011.5591867,95.62944030761719,95.62944030761719,95.10664993726475,0.0,0.0,1,0,,0.0,,0,0
9.102461804000995,1788438011.5917954,95.64230346679688,95.64230346679688,95.16938519447929,1.0,1.0,1,0,,0.0,,0,0
9.136495630000354,1788438011.6258295,95.6533432006836,95.6533432006836,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
9.170439076000548,1788438011.6597726,95.65879821777344,95.65879821777344,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.203430449000734,1788438011.692764,95.6772689819336,95.6772689819336,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
9.236455784999634,1788438011.7257895,95.60372924804688,95.60372924804688,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
9.270424952999747,1788438011.7597587,95.35723114013672,95.35723114013672,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.305434457999581,1788438011.794768,95.454833984375,95.454833984375,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.336494797000341,1788438011.8258286,95.54669189453125,95.54669189453125,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.370423865000703,1788438011.8597577,95.63408660888672,95.63408660888672,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
9.403424911000911,1788438011.8927586,95.55488586425781,95.55488586425781,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
9.436912148999909,1788438011.9262457,95.35559844970703,95.35559844970703,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.468931782999789,1788438011.9582655,95.5821762084961,95.5821762084961,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.503457451999566,1788438011.992791,95.30789184570312,95.30789184570312,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
9.537444055000378,1788438012.0267777,95.27470397949219,95.27470397949219,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.569644539000365,1788438012.0589783,95.28311157226562,95.28311157226562,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.601975883000705,1788438012.0913098,95.29693603515625,95.29693603515625,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.634595101000741,1788438012.1239288,95.25784301757812,95.25784301757812,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.669165232000523,1788438012.1584988,95.209228515625,95.209228515625,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.702622680000786,1788438012.1919563,95.25035095214844,95.25035095214844,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.737961631000871,1788438012.2272952,95.30956268310547,95.30956268310547,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.769416178000029,1788438012.2587497,95.23899841308594,95.23899841308594,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.804871763999472,1788438012.2942057,95.22755432128906,95.22755432128906,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.840474216000075,1788438012.3298078,95.26118469238281,95.26118469238281,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.871792785001162,1788438012.3611264,95.17170715332031,95.17170715332031,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.904457906000971,1788438012.3937917,95.20380401611328,95.20380401611328,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.938472019000983,1788438012.4278057,95.31617736816406,95.31617736816406,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
9.972599028000332,1788438012.4619327,95.3260498046875,95.3260498046875,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.004417756999828,1788438012.4937513,95.43721771240234,95.43721771240234,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.038901129000806,1788438012.5282347,95.4635238647461,95.4635238647461,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.071761766001146,1788438012.5610955,95.47484588623047,95.47484588623047,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.103606466000201,1788438012.5929403,95.44207763671875,95.44207763671875,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.136210622000362,1788438012.6255443,95.49658966064453,95.49658966064453,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.169568463999894,1788438012.658902,95.48170471191406,95.48170471191406,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.203728780999882,1788438012.6930625,95.5742416381836,95.5742416381836,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.236627862001114,1788438012.7259617,95.55365753173828,95.55365753173828,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.270535913999993,1788438012.7598693,95.64957427978516,95.64957427978516,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.303444610999577,1788438012.7927783,95.62727355957031,95.62727355957031,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.338398714000505,1788438012.8277326,95.64112854003906,95.64112854003906,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.369425949000288,1788438012.8587596,95.6658935546875,95.6658935546875,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.4029350790006,1788438012.892269,95.6761474609375,95.6761474609375,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.437905143000535,1788438012.9272387,95.67893981933594,95.67893981933594,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
10.4748038609996,1788438012.9641376,95.78840637207031,95.78840637207031,95.23212045169385,0.0,0.0,1,0,,0.0,,0,0
10.509826658000748,1788438012.9991603,95.74176025390625,95.74176025390625,95.23212045169385,1.0,1.0,1,0,,0.0,,0,0
