time_s,unix_time,gripper_command,gripper_position,gripper_error,present_current_raw,present_load_raw,present_voltage_raw,on_motor_total,not_motor_total,combined_total,asymmetry,abs_current,abs_load,aligned_time_s
2.1057028770446777,1788289411.9846804,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4946.476327436501,1244.0230804332894,6190.499407869791,0.5980863583148716,0,20,2.10241961479187
2.1556339263916016,1788289412.0346117,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4952.277927737901,1252.4616037705357,6204.739531508437,0.5962887410791766,0,20,2.152350902557373
2.205828189849853,1788289412.0848055,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4956.447462577057,1235.0751169940454,6191.522579571103,0.601043167937667,0,20,2.202544689178467
2.2559564113616943,1788289412.134934,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4943.365679117106,1246.189666439068,6189.555345556174,0.5973249783334511,0,20,2.2526731491088867
2.305968999862671,1788289412.1849463,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4949.930691563119,1250.3483787679263,6200.279070331046,0.5966799672772897,0,20,2.302685499191284
2.356032371520996,1788289412.23501,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4954.963758460093,1251.442091000581,6206.405849460674,0.5967256665597113,0,20,2.3527491092681885
2.4061295986175537,1788289412.2851071,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4959.715945918758,1252.0916423038543,6211.807588222612,0.5968672163388383,0,20,2.402846336364746
2.4561069011688232,1788289412.3350844,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4955.044996049996,1250.1757768172804,6205.2207728672765,0.5970567937618744,0,20,2.4528236389160156
2.506162166595459,1788289412.3851397,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4950.366005360122,1231.9850730949283,6182.35107845505,0.6014509504682489,0,20,2.5028789043426514
2.5563342571258545,1788289412.4353118,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,4946.01095043925,1251.3747771757862,6197.385727615037,0.5961604353268624,0,20,2.553050994873047
2.606391191482544,1788289412.4853687,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4944.974448799549,1250.753787098765,6195.728235898314,0.5962528569759259,0,20,2.6031079292297363
2.6563944816589355,1788289412.535372,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4957.115666625143,1240.539496095965,6197.655162721107,0.599674566097898,0,20,2.653111219406128
2.7064850330352783,1788289412.5854626,56.022944550669216,56.13266583229037,-0.1097212816211481,1,20,117,4960.674604741289,1202.445691044545,6163.120295785834,0.609793210797218,1,20,2.7032017707824707
2.756489515304565,1788289412.635467,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,4943.475274490702,1078.7884311255682,6022.26370561627,0.641733247210843,0,20,2.753206253051758
2.8066000938415527,1788289412.6855776,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,4940.875470718244,1987.860790696921,6928.736261415165,0.4261981649476412,0,20,2.803316831588745
2.8567702770233154,1788289412.7357478,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,5009.198143700131,2223.1922301389905,7232.390373839122,0.3852123253245059,0,20,2.853487014770508
2.906705856323242,1788289412.7856834,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4999.965255576806,2342.2560522460267,7342.221307822832,0.3619761774953719,0,20,2.9034225940704346
2.956911563873291,1788289412.835889,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,5010.510836109269,2722.3092914955887,7732.820127604858,0.2959077680399145,0,20,2.9536283016204834
3.00679612159729,1788289412.8857737,56.022944550669216,56.13266583229037,-0.1097212816211481,1,20,118,5011.350457571757,3084.612678914483,8095.96313648624,0.2379874693319694,1,20,3.0035128593444824
3.056912422180176,1788289412.93589,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,5009.115923735407,4021.756680024757,9030.872603760165,0.1093315438089056,0,20,3.053629159927368
3.1072864532470703,1788289412.986264,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,5020.14379050162,4039.4808803115,9059.62467081312,0.1082454236045193,0,20,3.1040031909942627
3.1570558547973637,1788289413.0360334,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,5000.359980221447,4075.449331259885,9075.809311481333,0.1019094404938086,0,20,3.1537725925445557
3.207313060760498,1788289413.0862906,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,5000.296346293746,4173.332556219368,9173.628902513114,0.0901457644365613,0,20,3.2040297985076904
3.2569823265075684,1788289413.13596,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,117,4966.245362482094,4413.456150419125,9379.701512901218,0.0589346272162968,0,20,3.25369930267334
3.306952953338623,1788289413.1859305,56.022944550669216,56.13266583229037,-0.1097212816211481,0,20,118,4930.520663642787,4465.680033840965,9396.200697483751,0.0494711261250841,0,20,3.3036696910858154
